dfc_start,dfc_end,orig_start,orig_end,fst,se,sites_available,sites_used,n1_eff_indiv_Bana,n1_eff_seq_Bana,n2_eff_indiv_Nagare,n2_eff_seq_Nagare,coverage_frac_pop1,coverage_frac_pop2,mean_ref_af_pop1,mean_alt_af_pop1,mean_other_af_pop1,mean_ref_af_pop2,mean_alt_af_pop2,mean_other_af_pop2
12000001,13000000,11393108,12393107,0.0,0.0003416930968534,41682,41682,95.9,191.8,99.9,199.8,0.9989211302929110,0.9989054166144840,0.998610485975331,0.0003106443175799,0.0010788697070891300,0.9985827218461790,0.0003226947683047,0.0010945833855159400
13000001,14000000,10393108,11393107,0.00019571164401,0.0004063232247698,36806,36757,95.9,191.8,99.9,199.8,0.9990930259179390,0.9990673334948140,0.9986677190373850,0.0004253068805534,0.0009069740820614400,0.9986187643439490,0.000448569150865,0.00093266650518575
14000001,15000000,9393108,10393107,0.0019258938718615,0.0007456819492654,55535,55533,95.9,191.8,99.9,199.8,0.9988810451879110,0.9988573546266000,0.9984399617359410,0.0004410834519699,0.0011189548120889200,0.9984016267888880,0.0004557278377122,0.0011426453734002500
15000001,16000000,8393108,9393107,0.005165101216158,0.0021793218030635,29986,29980,95.9,191.8,99.8,199.7,0.9987511143722960,0.9987386801379050,0.9983597817366390,0.0003913326356572,0.0012488856277041600,0.9983226913284780,0.0004159888094277,0.0012613198620946800
16000001,17000000,7393108,8393107,2.87985804975262E-07,0.0003060679515437,61371,61369,95.9,191.8,99.9,199.8,0.9990714869186280,0.9990572664039780,0.9987115583115520,0.0003599286070768,0.0009285130813716380,0.9986704771609490,0.0003867892430293,0.0009427335960218890
17000001,18000000,6393108,7393107,0.0,0.000321160227862,46854,46853,95.9,191.8,99.9,199.8,0.9989965585253080,0.9989793432548730,0.9986603768268000,0.0003361816985087,0.001003441474691660,0.998634040368895,0.0003453028859776,0.0010206567451273700
18000001,19000000,5393108,6393107,0.0001885808801698,0.0003692263911342,46603,46603,96.0,191.9,100.0,199.9,0.9994186699944580,0.9993852039439190,0.999114758189325,0.0003039118051327,0.0005813300055422530,0.999050322053586,0.0003348818903333,0.0006147960560806850
19000001,20000000,4393108,5393107,0.0,0.0003244612822487,50924,50924,95.9,191.8,99.9,199.8,0.9989618704917960,0.9989404416139940,0.998651571201181,0.0003102992906148,0.0010381295082042200,0.9985999181312,0.0003405234827944,0.0010595583860056300
20000001,21000000,3393108,4393107,0.0,0.0006514273794439,27471,27471,96.0,191.9,99.9,199.8,0.9992862089455360,0.9992417533339250,0.9989758816537990,0.0003103272917366,0.0007137910544641530,0.9989001322523490,0.0003416210815762,0.0007582466660751620
21000001,22000000,2393108,3393107,0.0004497784885487,0.0003992286368416,48948,48948,95.9,191.8,99.8,199.7,0.9987652505303590,0.9987351227655350,0.9983562334191790,0.0004090171111801,0.0012347494696411200,0.9983108679659400,0.0004242547995945,0.001264877234465130
22000001,23000000,1393108,2393107,0.0,0.0002519326001076,63215,63210,95.9,191.8,99.9,199.8,0.9989489010324320,0.9989324216230050,0.9985543650995390,0.0003945359328931,0.0010510989675676900,0.998511273750756,0.0004211478722494,0.00106757837699461
23000001,24000000,393108,1393107,0.0,0.0002827831517152,65825,65822,96.0,191.9,100.0,199.9,0.9993434877581310,0.9993171869139840,0.999061066312006,0.0002824214461249,0.0006565122418691260,0.998994398527422,0.0003227883865623,0.0006828130860156990
